"","date","usaf","wban","code","station","lat","lon","elev","wd","ws","ceil_hgt","visibility","air_temp","dew_point","atmos_pres","RH","cl_1","cl_1_height","cl_2","cl_2_height","cl_3","cl_3_height","cl","year"
"74",2020-01-04 16:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,67,1.3,NA,NA,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"75",2020-01-04 17:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,43,1.4,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"76",2020-01-04 18:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,48,2.4,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"77",2020-01-04 19:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,54,2.6,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"78",2020-01-04 20:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,48,1.9,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"79",2020-01-04 22:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,47,2.2,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"80",2020-01-04 23:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,44,2.5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"81",2020-01-05 00:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,40,2.2,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"82",2020-01-05 01:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,37,2.3,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"83",2020-01-05 02:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,44,1.5,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"84",2020-01-05 04:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,49,2.8,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"85",2020-01-05 05:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,39,1.4,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"86",2020-01-05 06:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,51,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"87",2020-01-05 07:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,48,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"88",2020-01-05 08:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,105,0.1,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"89",2020-01-05 10:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,67,1.1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"90",2020-01-05 11:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,98,1.3,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"91",2020-01-05 12:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,114,0.8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"92",2020-01-05 13:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,218,0.3,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"93",2020-01-05 14:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,181,1.1,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"94",2020-01-05 16:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,189,1,NA,NA,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"95",2020-01-05 17:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,163,0.4,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"96",2020-01-05 18:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,207,0.6,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"97",2020-01-05 19:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,193,0.8,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"98",2020-01-05 20:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,207,0.5,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"99",2020-01-05 22:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,73,0.7,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"100",2020-01-05 23:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,56,1.3,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"101",2020-01-06 00:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,57,1.4,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
